,    addr,   b,   i,   s,   w,   a,,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x31c80,0,0.1333333333,0.0606060606,0.0588235294,0.0606060606,0,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x31c80,0,0.1333333333,0.0606060606,0.0588235294,0.0606060606,0,0.1333333333,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x31e00,0.0606060606,0.0303030303,0.1379310345,0.0303030303,0.03125,0.0606060606,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x31e00,0.0606060606,0.0303030303,0.1379310345,0.0303030303,0.03125,0.0606060606,0.1379310345,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x31e40,0.0588235294,0.0625,0.0555555556,0.1612903226,0.03125,0.1612903226,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x322c0,0.0882352941,0.0303030303,0.0322580645,0.0909090909,0.0303030303,0.0882352941,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x322c0,0.0882352941,0.0303030303,0.0322580645,0.0909090909,0.0303030303,0.0882352941,0.0909090909,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x323c0,0.064516129,0.064516129,0.0303030303,0.03125,0.0294117647,0.064516129,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x323c0,0.064516129,0.064516129,0.0303030303,0.03125,0.0294117647,0.064516129,0.064516129,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x34180,0.09375,0.0882352941,0.0909090909,0.09375,0.0294117647,0.0294117647,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x34480,0.1290322581,0.0588235294,0.1,0.1290322581,0.125,0.0588235294,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x34640,1.125,0.84375,1.21875,1.2,1.2,0.84375,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x34e00,0.1875,0.1818181818,0.1818181818,0.1875,0.0882352941,0.0882352941,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x35300,0.0606060606,0.1333333333,0.0303030303,0.0303030303,0.0333333333,0.1333333333,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x35640,0.0625,0.0606060606,0.09375,0.0606060606,0.09375,0.09375,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x35640,0.0625,0.0606060606,0.09375,0.0606060606,0.09375,0.09375,0.09375,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x357c0,0.0294117647,0.0588235294,0.0303030303,0.0294117647,0.037037037,0.0588235294,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x35840,0.0294117647,0,0.0625,0.0588235294,0.0625,0,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x371c0,0,0.1,0.0857142857,0.0909090909,0.0882352941,0,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x37f80,0,0.1290322581,0.125,0.1290322581,0.0294117647,0,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x37f80,0,0.1290322581,0.125,0.1290322581,0.0294117647,0,0.0294117647,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x3c100,1.5806451613,1.1818181818,1.2121212121,1.8529411765,1.1714285714,1.8529411765,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x3c1c0,0.064516129,0.0303030303,0,0.0322580645,0.0294117647,0.064516129,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x3c1c0,0.064516129,0.0303030303,0,0.0322580645,0.0294117647,0.064516129,0,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x3c300,3.1612903226,2.4242424242,2.65625,2.6470588235,2.6176470588,3.1612903226,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x3ca80,0.09375,0.0588235294,0.1875,0.0666666667,0.0606060606,0.1875,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x3cb00,0,0.0303030303,0.0322580645,0,0.03125,0,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x3cb00,0,0.0303030303,0.0322580645,0,0.03125,0,0,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x3d480,5.3636363636,5.3636363636,6.1666666667,5.34375,5.4705882353,6.1666666667,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x3e440,0.0909090909,0.1142857143,0.09375,0.0882352941,0.0333333333,0.0333333333,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x3e940,0.5625,0.4516129032,0.4545454545,0.5806451613,0.4545454545,0.5625,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x3e940,0.5625,0.4516129032,0.4545454545,0.5806451613,0.4545454545,0.5625,0.5806451613,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x3ef80,0.15625,0.1212121212,0.3448275862,0.1470588235,0.15625,0.3448275862,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x86640,0.0625,0.03125,0,0.0322580645,0.03125,0.0625,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x86640,0.0625,0.03125,0,0.0322580645,0.03125,0.0625,0,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x89400,0.0882352941,0.0909090909,0.1515151515,0.0882352941,0.0625,0.1515151515,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x89980,0.1142857143,0.125,0.1176470588,0.1212121212,0.1875,0.1875,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x89b40,0.0588235294,0.0909090909,0.0606060606,0.0571428571,0.1612903226,0.1612903226,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x89e40,0.1212121212,0.2068965517,0.1212121212,0.125,0.1428571429,0.2068965517,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x8a0c0,0.0588235294,0.09375,0.0882352941,0.0588235294,0.0606060606,0.09375,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x8a0c0,0.0588235294,0.09375,0.0882352941,0.0588235294,0.0606060606,0.09375,0.0882352941,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x8a1c0,0.03125,0.0303030303,0,0.0322580645,0.0322580645,0,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x8ad80,0.0625,0.0967741935,0.0606060606,0.0606060606,0.0625,0.0967741935,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x8b940,0.1176470588,0.1818181818,0.1142857143,0.1666666667,0.1142857143,0.1818181818,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x8d4c0,0.2424242424,0.1176470588,0.1176470588,0.09375,0.125,0.2424242424,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x901c0,0.03125,0.0333333333,0.03125,0.1034482759,0.064516129,0.1034482759,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x901c0,0.03125,0.0333333333,0.03125,0.1034482759,0.064516129,0.1034482759,0.064516129,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x90200,0.03125,0.0285714286,0.0625,0.0303030303,0.0322580645,0.0625,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x97000,0.0606060606,0.1176470588,0.064516129,0.125,0.0625,0.125,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x97580,0.0322580645,0.0606060606,0.0625,0.064516129,0.0625,0.0322580645,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x98c80,0.0588235294,0.0322580645,0.0294117647,0.0294117647,0.03125,0.0588235294,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x98d00,0.0666666667,0.03125,0.0666666667,0.0625,0.064516129,0.03125,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x990c0,0.0588235294,0.1333333333,0.0625,0.064516129,0.0555555556,0.1333333333,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9c340,0.0333333333,0.0833333333,0,0.0322580645,0.0333333333,0.0833333333,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9c340,0.0333333333,0.0833333333,0,0.0322580645,0.0333333333,0.0833333333,0,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9c380,0.0303030303,0.09375,0,0.03125,0.0294117647,0.09375,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9c380,0.0303030303,0.09375,0,0.03125,0.0294117647,0.09375,0,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9eac0,0,0,1.7931034483,1.7272727273,0,1.7931034483,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9eac0,0,0,1.7931034483,1.7272727273,0,1.7931034483,1.7272727273,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9eb40,0.5,0,0.03125,0,0.3823529412,0.5,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ec00,0.8709677419,0.0303030303,0,0,0.8484848485,0.8709677419,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ec00,0.8709677419,0.0303030303,0,0,0.8484848485,0.8709677419,0.8484848485,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ec40,0,0.5882352941,0,0,0.0303030303,0.5882352941,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ec80,0,0,0.5757575758,0.65625,0,0.5757575758,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ec80,0,0,0.5757575758,0.65625,0,0.5757575758,0.65625,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ecc0,0.4666666667,0,0.0322580645,0,0.5142857143,0.5142857143,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ed00,0,0.696969697,0,0,0,0.696969697,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ee00,0,0.5666666667,0,0,0,0.5666666667,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ee40,0.0322580645,0,0.6451612903,0.03125,0.65625,0.6451612903,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ee40,0.0322580645,0,0.6451612903,0.03125,0.65625,0.6451612903,0.65625,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ee80,0.4375,0,0,0.7096774194,0.0294117647,0.7096774194,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ef00,0.0303030303,0.03125,0,0.0294117647,0.34375,0,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ef00,0.0303030303,0.03125,0,0.0294117647,0.34375,0,0.34375,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0x9ef80,0,0.6,0,0.064516129,0,0.6,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0xa0f40,0.0909090909,0.0322580645,0.0294117647,0.0322580645,0,0.0909090909,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0xa1a00,0,0,0,1.8709677419,0,1.8709677419,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0xa1a40,0,0,0,0.8857142857,0,0.8857142857,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0xa2080,1.8888888889,0.0625,0.0303030303,0.0606060606,2.0294117647,1.8888888889,,,
/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0, 0xa2080,1.8888888889,0.0625,0.0303030303,0.0606060606,2.0294117647,1.8888888889,2.0294117647,,
,,,,,,,,,,
,    addr,   b,   i,   s,   w,   a,,,,
,    addr,   b,   i,   s,   w,   a,,,,
,    addr,   b,   i,   s,   w,   a,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0,  0xee40,0,0.0294117647,0.0322580645,0.0277777778,0.0303030303,0,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0,  0xf140,0.03125,0.0303030303,0,0.0333333333,0.0294117647,0,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0,  0xf380,0.0322580645,0.0967741935,0.0294117647,0.03125,0.027027027,0.0967741935,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0,  0xf500,0.0285714286,0.0303030303,0.03125,0.1290322581,0.0303030303,0.1290322581,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0,  0xf8c0,0.0294117647,0.0322580645,0.0322580645,0.03125,0.0606060606,0.0606060606,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0,  0xfa00,0.0294117647,0.0625,0.0303030303,0,0.03125,0.0625,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0,  0xfa00,0.0294117647,0.0625,0.0303030303,0,0.03125,0.0625,0,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x102c0,0,0.0294117647,0.0303030303,0.0294117647,0.0303030303,0,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x10300,0,0.0344827586,0.03125,0.09375,0.0303030303,0.09375,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x11200,0.2972972973,0.5862068966,0.5806451613,0.53125,0.59375,0.2972972973,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x11340,0.1176470588,0.03125,0.0333333333,0.0303030303,0.1034482759,0.1176470588,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x11340,0.1176470588,0.03125,0.0333333333,0.0303030303,0.1034482759,0.1176470588,0.1034482759,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x11480,0.3714285714,0.3870967742,0.5454545455,0.3939393939,0.3823529412,0.5454545455,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x11580,4,4.2941176471,4.28125,4.2857142857,4.5757575758,4,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x11580,4,4.2941176471,4.28125,4.2857142857,4.5757575758,4,4.5757575758,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x11ac0,8.96875,6.1470588235,6.1142857143,9,6.1666666667,8.96875,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x11ac0,8.96875,6.1470588235,6.1142857143,9,6.1666666667,8.96875,9,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x11c80,0.03125,0.0303030303,0.0303030303,0,0.0588235294,0,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x11c80,0.03125,0.0303030303,0.0303030303,0,0.0588235294,0,0.0588235294,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x11d80,0.0625,0,0.0588235294,0.0344827586,0.0588235294,0,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x13ac0,0.0909090909,0.0882352941,0.2,0.0882352941,0.1,0.2,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x13d00,0.5294117647,0.5294117647,0.5806451613,0.6060606061,0.53125,0.5806451613,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x13d00,0.5294117647,0.5294117647,0.5806451613,0.6060606061,0.53125,0.5806451613,0.6060606061,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x15600,0.1470588235,0.25,0.1515151515,0.1714285714,0.1470588235,0.25,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x16140,0.2,0.3103448276,0.2058823529,0.2121212121,0.1764705882,0.3103448276,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x161c0,0.2258064516,0.2285714286,0.1515151515,0.1470588235,0.2258064516,0.1515151515,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x161c0,0.2258064516,0.2285714286,0.1515151515,0.1470588235,0.2258064516,0.1515151515,0.1470588235,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x16280,0.2258064516,0.125,0.1212121212,0.1875,0.1212121212,0.2258064516,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x16280,0.2258064516,0.125,0.1212121212,0.1875,0.1212121212,0.2258064516,0.1875,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x16500,0,0.03125,0.0303030303,0,0.0322580645,0,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x16500,0,0.03125,0.0303030303,0,0.0322580645,0,0,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x16b40,0.1764705882,0.28125,0.1875,0.1818181818,0.1875,0.28125,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x16cc0,0.03125,0.03125,0.125,0.0333333333,0.0909090909,0.125,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x16cc0,0.03125,0.03125,0.125,0.0333333333,0.0909090909,0.125,0.0909090909,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x16fc0,0.1818181818,0.1515151515,0.1764705882,0.28125,0.1764705882,0.28125,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x17000,0.1212121212,0.09375,0.0909090909,0.0909090909,0.2258064516,0.2258064516,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x18300,0.1290322581,0.0882352941,0.09375,0.0909090909,0.0303030303,0.0303030303,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x18600,0.0333333333,0.0303030303,0.1176470588,0,0.0285714286,0.1176470588,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x19640,0.75,0.696969697,1.0666666667,0.7142857143,0.7272727273,1.0666666667,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x19a80,0,0.0294117647,0.03125,0,0.03125,0,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x19a80,0,0.0294117647,0.03125,0,0.03125,0,0,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x19d00,0.7352941176,0.7741935484,0.9090909091,0.78125,0.7741935484,0.9090909091,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x1a040,0.03125,0.0285714286,0.03125,0.125,0.0285714286,0.125,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x1f100,0.9333333333,0.9411764706,1.4,0.9090909091,0.9032258065,1.4,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x1f4c0,1.1875,1.2058823529,1.4838709677,1.6666666667,1.1875,1.4838709677,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x1f4c0,1.1875,1.2058823529,1.4838709677,1.6666666667,1.1875,1.4838709677,1.6666666667,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x20440,0.15625,0.1212121212,0.125,0.125,0.1875,0.1875,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x20840,0.1891891892,0.1290322581,0.125,0.1515151515,0.1290322581,0.1891891892,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x216c0,0.0606060606,0.0588235294,0.0666666667,0.0625,0.125,0.125,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x21700,0.0588235294,0.1176470588,0.0303030303,0.0625,0.0625,0.1176470588,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x21a00,1,0.5757575758,1.0967741935,1.0303030303,1.03125,0.5757575758,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x21bc0,0.0625,0.1612903226,0.0588235294,0.0909090909,0.0571428571,0.1612903226,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x223c0,0.5,0.4848484848,0.7419354839,0.5,0.6060606061,0.7419354839,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x225c0,0.03125,0.0666666667,0.03125,0.0322580645,0,0.0666666667,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x225c0,0.03125,0.0666666667,0.03125,0.0322580645,0,0.0666666667,0,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x22800,0.53125,0.4705882353,0.2727272727,0.5333333333,0.5294117647,0.4705882353,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x22800,0.53125,0.4705882353,0.2727272727,0.5333333333,0.5294117647,0.4705882353,0.2727272727,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x22840,0.303030303,0.3055555556,0.3125,0.2058823529,0.4838709677,0.4838709677,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x23c40,1.2941176471,1.78125,1.2941176471,1.2727272727,2.0322580645,1.78125,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x23c40,1.2941176471,1.78125,1.2941176471,1.2727272727,2.0322580645,1.78125,2.0322580645,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x23f00,0.0322580645,0.0625,0,0.03125,0.0303030303,0.0625,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x23f00,0.0322580645,0.0625,0,0.03125,0.0303030303,0.0625,0,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x242c0,10.2333333333,7.3823529412,12.1428571429,7.6451612903,7.65625,12.1428571429,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x24b40,3.7142857143,2.5625,2.5882352941,2.6129032258,2.9677419355,3.7142857143,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x24e40,0.1935483871,0.09375,0.09375,0.125,0.1,0.1935483871,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x24fc0,0.125,0.125,0.1290322581,0.1935483871,0.1333333333,0.1935483871,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x25680,2.2571428571,2.8333333333,2.7941176471,3.8709677419,2.8823529412,3.8709677419,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x25740,1.96875,2.8333333333,1.9393939394,2.03125,1.9705882353,2.8333333333,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x26040,0.0625,0.0285714286,0.064516129,0.0588235294,0.0625,0.0285714286,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x26200,1.21875,1.8275862069,1.25,1.2424242424,1.6176470588,1.8275862069,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x26280,1.1612903226,1.9375,1.1764705882,1.8387096774,1.1764705882,1.9375,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x26280,1.1612903226,1.9375,1.1764705882,1.8387096774,1.1764705882,1.9375,1.8387096774,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x27940,0.2647058824,0.1034482759,0.0625,0.0909090909,0.09375,0.2647058824,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x279c0,0.696969697,0.6875,0.4242424242,0.4516129032,0.7,0.4242424242,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x279c0,0.696969697,0.6875,0.4242424242,0.4516129032,0.7,0.4242424242,0.4516129032,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x27b80,0.1290322581,0.0285714286,0.0303030303,0.1515151515,0.03125,0.1290322581,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x27b80,0.1290322581,0.0285714286,0.0303030303,0.1515151515,0.03125,0.1290322581,0.1515151515,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x281c0,8.4375,5.2647058824,5.34375,5.1875,4.8,8.4375,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x28540,0.9666666667,0.8181818182,0.8181818182,0.8125,0.6451612903,0.9666666667,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x28540,0.9666666667,0.8181818182,0.8181818182,0.8125,0.6451612903,0.9666666667,0.6451612903,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x28a00,2.8181818182,4.1612903226,2.9117647059,2.8285714286,2.71875,4.1612903226,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x28cc0,0.9428571429,0.9714285714,0.9677419355,0.9677419355,1.0322580645,1.0322580645,,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x299c0,1.3333333333,0.4516129032,0.7666666667,0.7647058824,0.7575757576,1.3333333333,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x299c0,1.3333333333,0.4516129032,0.7666666667,0.7647058824,0.7575757576,1.3333333333,0.4516129032,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x29a80,0.03125,0.3636363636,0.1212121212,0.3529411765,0.34375,0.03125,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x2ba40,0.3939393939,0.3939393939,0.7741935484,0.3714285714,0.5625,0.7741935484,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x2c240,0.0625,0.0606060606,0.0967741935,0.064516129,0.0571428571,0.0967741935,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x2c2c0,0,0.0294117647,0.03125,0.0322580645,0.0625,0,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x2c2c0,0,0.0294117647,0.03125,0.0322580645,0.0625,0,0.0625,,
,,,,,,,,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x2c980,11.4242424242,8.5588235294,13.3928571429,8.4838709677,8.5,11.4242424242,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x2c980,11.4242424242,8.5588235294,13.3928571429,8.4838709677,8.5,11.4242424242,13.3928571429,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x2d140,6.78125,6.8181818182,10.064516129,7.125,6.9117647059,10.064516129,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x2d1c0,6.125,8.90625,7.4375,6.1612903226,6.0294117647,8.90625,,,
/usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0, 0x2d4c0,0.0303030303,0,0.03125,0.0294117647,0.0606060606,0,,,
